,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Outlet_Establishment_Year
5816,12.857645184135976,Regular,0.112668963,Fruits and Vegetables,191.0504,Medium,Tier 3,Supermarket Type3,1985
5817,15.2,Low Fat,0.113072194,Soft Drinks,35.8848,Medium,Tier 1,Supermarket Type1,1999
5818,15.35,Low Fat,0.015708023,Others,143.447,Medium,Tier 2,Supermarket Type1,2002
5819,7.405,Low Fat,0.015259084,Canned,91.0146,High,Tier 3,Supermarket Type1,1987
5820,18.7,Low Fat,0.014622625,Soft Drinks,52.0324,Medium,Tier 2,Supermarket Type1,2002
5821,12.857645184135976,Regular,0.022829734,Baking Goods,241.0538,Medium,Tier 3,Supermarket Type3,1985
5822,13.15,Low Fat,0.020833091,Breads,86.5566,Medium,Tier 2,Supermarket Type1,2007
5823,20.6,Low Fat,0.071103348,Household,75.4696,Medium,Tier 1,Supermarket Type1,1999
5824,16.5,Regular,0.159720671,Snack Foods,144.5128,Small,Tier 1,Supermarket Type1,1997
5825,12.857645184135976,Low Fat,0.037345714,Fruits and Vegetables,106.5306,Small,Tier 1,Grocery Store,1985
5826,12.857645184135976,Regular,0.102949031,Fruits and Vegetables,225.272,Medium,Tier 3,Supermarket Type3,1985
5827,11.6,Low Fat,0.062903297,Health and Hygiene,100.4042,Medium,Tier 3,Grocery Store,1998
5828,12.35,Regular,0.158715731,Meat,157.2946,Medium,Tier 1,Supermarket Type1,1999
5829,6.865,Regular,0.03598621,Frozen Foods,244.1486,Medium,Tier 3,Supermarket Type2,2009
5830,10.8,Low Fat,0.042102658,Health and Hygiene,189.7214,Medium,Tier 2,Supermarket Type1,2007
5831,7.71,Regular,0.047857877,Dairy,119.7756,Medium,Tier 2,Supermarket Type1,2007
5832,12.3,Low Fat,0.036590807,Frozen Foods,193.3162,Medium,Tier 3,Grocery Store,1998
5833,11.5,Low Fat,0.171779865,Snack Foods,126.0704,Medium,Tier 3,Supermarket Type2,2009
5834,13.85,Low Fat,0.051544658,Soft Drinks,142.5154,Medium,Tier 3,Grocery Store,1998
5835,9.0,Low Fat,0.03898577,Soft Drinks,34.619,Medium,Tier 1,Supermarket Type1,1999
5836,18.85,Regular,0.138868769,Snack Foods,251.8724,Medium,Tier 3,Supermarket Type2,2009
5837,7.825,Regular,0.251094747,Frozen Foods,156.6288,Medium,Tier 3,Grocery Store,1998
5838,16.0,Low Fat,0.041112694,Snack Foods,139.9496,Medium,Tier 3,Supermarket Type2,2009
5839,13.15,Low Fat,0.043755405,Snack Foods,182.895,Small,Tier 2,Supermarket Type1,2004
5840,6.635,Regular,0.006351876,Baking Goods,120.3098,Medium,Tier 3,Supermarket Type2,2009
5841,7.5,Low Fat,0.036308404,Health and Hygiene,175.4028,Medium,Tier 2,Supermarket Type1,2002
5842,17.1,Low Fat,0.054428368,Breads,84.9566,Medium,Tier 3,Supermarket Type2,2009
5843,12.857645184135976,Low Fat,0.064362554,Fruits and Vegetables,193.7794,Medium,Tier 3,Supermarket Type3,1985
5844,7.93,Low Fat,0.071538243,Health and Hygiene,44.5086,Medium,Tier 2,Supermarket Type1,2007
5845,12.6,Low Fat,0.007468056,Household,186.9556,Medium,Tier 1,Supermarket Type1,1999
5846,15.6,Low Fat,0.081562686,Baking Goods,112.7544,Medium,Tier 2,Supermarket Type1,2007
5847,12.857645184135976,Low Fat,0.02746599,Household,181.5976,Small,Tier 1,Grocery Store,1985
5848,14.85,Low Fat,0.093652168,Baking Goods,141.5812,Medium,Tier 2,Supermarket Type1,2002
5849,7.315,Low Fat,0.015364173,Snack Foods,154.334,Medium,Tier 3,Supermarket Type2,2009
5850,12.0,Regular,0.020442889,Meat,98.0042,Medium,Tier 1,Supermarket Type1,1999
5851,16.35,Low Fat,0.034813556,Household,128.402,Medium,Tier 3,Supermarket Type2,2009
5852,17.75,Low Fat,0.097862839,Health and Hygiene,239.3196,Medium,Tier 1,Supermarket Type1,1999
5853,12.857645184135976,Low Fat,0.067824456,Household,167.7842,Small,Tier 1,Grocery Store,1985
5854,12.857645184135976,Regular,0.11173569,Fruits and Vegetables,115.9492,Small,Tier 1,Grocery Store,1985
5855,18.6,Low Fat,0.048160824,Snack Foods,188.9898,Medium,Tier 2,Supermarket Type1,2007
5856,12.65,Low Fat,0.047197936,Others,114.1202,High,Tier 3,Supermarket Type1,1987
5857,12.857645184135976,Regular,0.06292013,Dairy,88.9856,Medium,Tier 3,Supermarket Type3,1985
5858,16.25,Low Fat,0.057385239,Fruits and Vegetables,126.2046,Small,Tier 2,Supermarket Type1,2004
5859,12.857645184135976,Low Fat,0.005209791,Dairy,265.2884,Medium,Tier 3,Supermarket Type3,1985
5860,12.857645184135976,Low Fat,0.025527994,Fruits and Vegetables,157.5262,Small,Tier 1,Grocery Store,1985
5861,20.2,Regular,0.096495426,Meat,175.6028,Small,Tier 2,Supermarket Type1,2004
5862,12.857645184135976,Low Fat,0.173574402,Household,214.0902,Small,Tier 1,Grocery Store,1985
5863,15.35,Low Fat,0.020409765,Soft Drinks,218.3508,Medium,Tier 3,Supermarket Type2,2009
5864,7.785,Low Fat,0.088888291,Fruits and Vegetables,64.751,Medium,Tier 2,Supermarket Type1,2002
5865,17.6,Low Fat,0.097367722,Dairy,89.3856,Medium,Tier 1,Supermarket Type1,1999
5866,15.1,Low Fat,0.059275452,Household,238.9248,High,Tier 3,Supermarket Type1,1987
5867,9.395,Regular,0.100555034,Baking Goods,88.8856,Medium,Tier 1,Supermarket Type1,1999
5868,9.27,Low Fat,0.061775607,Dairy,150.105,Small,Tier 2,Supermarket Type1,2004
5869,12.857645184135976,Regular,0.012974937,Fruits and Vegetables,115.9834,Medium,Tier 3,Supermarket Type3,1985
5870,18.85,Low Fat,0.042614361,Canned,255.333,High,Tier 3,Supermarket Type1,1987
5871,12.857645184135976,Low Fat,0.050535312,Health and Hygiene,130.031,Small,Tier 1,Grocery Store,1985
5872,11.0,Low Fat,0.008944844,Meat,122.3756,Small,Tier 2,Supermarket Type1,2004
5873,13.15,Low Fat,0.056418354,Soft Drinks,142.4812,Small,Tier 2,Supermarket Type1,2004
5874,5.46,Regular,0.032227432,Canned,186.824,Medium,Tier 1,Supermarket Type1,1999
5875,12.857645184135976,Regular,0.127108578,Dairy,120.744,Medium,Tier 3,Supermarket Type3,1985
5876,12.35,Regular,0.064441812,Fruits and Vegetables,110.957,Medium,Tier 3,Grocery Store,1998
5877,6.865,Low Fat,0.057152139,Snack Foods,211.8218,Medium,Tier 2,Supermarket Type1,2007
5878,17.75,Low Fat,0.11147467,Others,108.0912,Medium,Tier 1,Supermarket Type1,1999
5879,12.857645184135976,Low Fat,0.028410335,Household,158.0604,Medium,Tier 3,Supermarket Type3,1985
5880,12.857645184135976,Regular,0.289522833,Fruits and Vegetables,172.0764,Small,Tier 1,Grocery Store,1985
5881,19.35,Low Fat,0.0,Health and Hygiene,65.3168,Medium,Tier 3,Grocery Store,1998
5882,13.8,Regular,0.064207277,Fruits and Vegetables,76.0012,Small,Tier 1,Supermarket Type1,1997
5883,9.3,Low Fat,0.042463728,Hard Drinks,121.9388,Medium,Tier 3,Supermarket Type2,2009
5884,17.0,Regular,0.139521931,Canned,266.8884,Small,Tier 1,Supermarket Type1,1997
5885,20.2,Low Fat,0.0,Household,187.1898,High,Tier 3,Supermarket Type1,1987
5886,14.0,Regular,0.060768862,Frozen Foods,154.8656,Medium,Tier 2,Supermarket Type1,2007
5887,9.195,Low Fat,0.101294945,Baking Goods,46.2744,Small,Tier 1,Supermarket Type1,1997
5888,8.39,Low Fat,0.120474481,Household,165.5868,Small,Tier 2,Supermarket Type1,2004
5889,5.735,Low Fat,0.05695045,Fruits and Vegetables,177.937,Small,Tier 2,Supermarket Type1,2004
5890,8.155,Low Fat,0.119351235,Meat,190.153,High,Tier 3,Supermarket Type1,1987
5891,17.7,Regular,0.226122963,Starchy Foods,185.7924,Medium,Tier 3,Grocery Store,1998
5892,16.7,Low Fat,0.026620627,Household,249.2776,Small,Tier 1,Supermarket Type1,1997
5893,17.25,Low Fat,0.042480566,Dairy,173.4764,Medium,Tier 2,Supermarket Type1,2007
5894,12.857645184135976,Regular,0.0,Meat,98.2042,Small,Tier 1,Grocery Store,1985
5895,13.5,Regular,0.159720671,Fruits and Vegetables,147.6102,Small,Tier 1,Supermarket Type1,1997
5896,18.0,Low Fat,0.124348482,Frozen Foods,118.3124,High,Tier 3,Supermarket Type1,1987
5897,20.75,Regular,0.063684145,Breakfast,151.7682,Medium,Tier 2,Supermarket Type1,2007
5898,17.6,Regular,0.016092971,Breads,45.8402,Medium,Tier 3,Supermarket Type2,2009
5899,13.0,Regular,0.0,Soft Drinks,173.6054,High,Tier 3,Supermarket Type1,1987
5900,6.055,Low Fat,0.025552424,Fruits and Vegetables,158.492,Medium,Tier 2,Supermarket Type1,2007
5901,12.85,Low Fat,0.030591255,Starchy Foods,251.404,High,Tier 3,Supermarket Type1,1987
5902,10.6,Low Fat,0.035336287,Health and Hygiene,87.0224,Medium,Tier 3,Supermarket Type2,2009
5903,18.7,Low Fat,0.104658344,Frozen Foods,121.2072,Small,Tier 2,Supermarket Type1,2004
5904,6.235,Low Fat,0.020198354,Household,257.9962,Small,Tier 1,Supermarket Type1,1997
5905,15.25,Low Fat,0.089816808,Frozen Foods,217.3192,Small,Tier 1,Supermarket Type1,1997
5906,19.2,Regular,0.022954444,Fruits and Vegetables,184.495,Medium,Tier 1,Supermarket Type1,1999
5907,11.65,Low Fat,0.174049032,Dairy,52.9298,Small,Tier 1,Supermarket Type1,1997
5908,18.7,Low Fat,0.044024163,Baking Goods,125.902,Medium,Tier 3,Grocery Store,1998
5909,8.275,Low Fat,0.110739031,Household,103.3306,Medium,Tier 3,Supermarket Type2,2009
5910,8.895,Regular,0.039008625,Baking Goods,209.0296,High,Tier 3,Supermarket Type1,1987
5911,20.35,Low Fat,0.054277132,Snack Foods,117.3466,Medium,Tier 3,Supermarket Type2,2009
5912,15.85,Regular,0.007160908,Snack Foods,39.348,Medium,Tier 2,Supermarket Type1,2002
5913,19.0,Low Fat,0.129226104,Household,190.5872,High,Tier 3,Supermarket Type1,1987
5914,10.85,Low Fat,0.0,Household,119.0808,High,Tier 3,Supermarket Type1,1987
5915,5.095,Regular,0.129479176,Snack Foods,139.7838,Small,Tier 2,Supermarket Type1,2004
5916,10.0,Low Fat,0.021512619,Household,247.775,Medium,Tier 3,Supermarket Type2,2009
5917,5.34,Regular,0.005958918,Snack Foods,101.6358,High,Tier 3,Supermarket Type1,1987
5918,17.2,Regular,0.056941603,Fruits and Vegetables,222.5088,High,Tier 3,Supermarket Type1,1987
5919,12.857645184135976,Low Fat,0.026491715,Household,247.2776,Medium,Tier 3,Supermarket Type3,1985
5920,12.857645184135976,Low Fat,0.066298469,Fruits and Vegetables,186.824,Medium,Tier 3,Supermarket Type3,1985
5921,10.5,Low Fat,0.041360997,Fruits and Vegetables,39.5164,High,Tier 3,Supermarket Type1,1987
5922,10.5,Regular,0.142759833,Breads,159.3578,Medium,Tier 1,Supermarket Type1,1999
5923,16.7,Regular,0.042792568,Dairy,118.6782,Medium,Tier 3,Supermarket Type2,2009
5924,8.43,Low Fat,0.177694846,Household,171.1422,Small,Tier 1,Supermarket Type1,1997
5925,7.785,Low Fat,0.139552827,Dairy,105.6306,Small,Tier 1,Supermarket Type1,1997
5926,11.35,Regular,0.045052492,Snack Foods,102.6016,Medium,Tier 1,Supermarket Type1,1999
5927,11.6,Low Fat,0.037581243,Health and Hygiene,98.9042,Small,Tier 1,Supermarket Type1,1997
5928,6.365,Low Fat,0.007342171,Frozen Foods,59.9536,High,Tier 3,Supermarket Type1,1987
5929,5.11,Low Fat,0.034945416,Household,161.121,Medium,Tier 2,Supermarket Type1,2002
5930,10.1,Low Fat,0.056030907,Household,115.1492,High,Tier 3,Supermarket Type1,1987
5931,12.85,Low Fat,0.099553084,Frozen Foods,40.0164,Medium,Tier 2,Supermarket Type1,2007
5932,7.725,Low Fat,0.047782959,Canned,249.1092,Small,Tier 1,Supermarket Type1,1997
5933,12.857645184135976,Low Fat,0.007180374,Baking Goods,47.4034,Medium,Tier 3,Supermarket Type3,1985
5934,12.857645184135976,Low Fat,0.019592289,Others,56.9614,Small,Tier 1,Grocery Store,1985
5935,12.857645184135976,Regular,0.078758649,Fruits and Vegetables,116.3808,Small,Tier 1,Grocery Store,1985
5936,17.1,Low Fat,0.0,Household,167.0842,Medium,Tier 3,Supermarket Type2,2009
5937,12.857645184135976,Low Fat,0.18358896,Snack Foods,154.663,Small,Tier 1,Grocery Store,1985
5938,20.1,Low Fat,0.034623782,Household,118.9782,High,Tier 3,Supermarket Type1,1987
5939,16.75,Low Fat,0.032586709,Health and Hygiene,191.9162,Small,Tier 1,Supermarket Type1,1997
5940,12.857645184135976,Low Fat,0.008519718,Health and Hygiene,116.9492,Medium,Tier 3,Supermarket Type3,1985
5941,8.905,Low Fat,0.143010016,Frozen Foods,61.6878,High,Tier 3,Supermarket Type1,1987
5942,6.78,Regular,0.0,Baking Goods,94.012,High,Tier 3,Supermarket Type1,1987
5943,16.85,Regular,0.079624087,Snack Foods,111.6544,High,Tier 3,Supermarket Type1,1987
5944,14.65,Low Fat,0.17138805,Fruits and Vegetables,50.7692,Small,Tier 1,Supermarket Type1,1997
5945,20.7,Low Fat,0.0,Dairy,78.467,Small,Tier 1,Supermarket Type1,1997
5946,12.857645184135976,Regular,0.235859408,Snack Foods,46.1402,Small,Tier 1,Grocery Store,1985
5947,12.1,Low Fat,0.148612263,Fruits and Vegetables,104.528,Medium,Tier 1,Supermarket Type1,1999
5948,9.1,Low Fat,0.134393836,Household,48.0718,Medium,Tier 3,Grocery Store,1998
5949,15.2,Low Fat,0.033599041,Household,107.7912,Small,Tier 1,Supermarket Type1,1997
5950,15.15,Regular,0.066311153,Frozen Foods,145.776,Medium,Tier 2,Supermarket Type1,2002
5951,12.857645184135976,Low Fat,0.049623924,Dairy,83.225,Medium,Tier 3,Supermarket Type3,1985
5952,20.6,Low Fat,0.13893181,Baking Goods,119.5756,Medium,Tier 3,Grocery Store,1998
5953,15.3,Low Fat,0.0,Household,103.5332,Small,Tier 2,Supermarket Type1,2004
5954,12.857645184135976,Low Fat,0.040636926,Hard Drinks,224.6088,Medium,Tier 3,Supermarket Type3,1985
5955,19.25,Low Fat,0.107940533,Household,35.5558,High,Tier 3,Supermarket Type1,1987
5956,9.3,Regular,0.03362713,Meat,156.1314,Medium,Tier 2,Supermarket Type1,2007
5957,12.857645184135976,Low Fat,0.142436015,Frozen Foods,62.3878,Medium,Tier 3,Supermarket Type3,1985
5958,17.25,Regular,0.125200788,Breakfast,41.648,Small,Tier 2,Supermarket Type1,2004
5959,21.25,Low Fat,0.019407069,Snack Foods,119.3756,High,Tier 3,Supermarket Type1,1987
5960,20.1,Regular,0.054445198,Frozen Foods,151.7366,Small,Tier 2,Supermarket Type1,2004
5961,18.75,Low Fat,0.01040777,Household,209.4954,Medium,Tier 3,Supermarket Type2,2009
5962,17.6,Regular,0.039443715,Snack Foods,95.841,Medium,Tier 2,Supermarket Type1,2007
5963,17.75,Regular,0.038042233,Baking Goods,154.2656,Medium,Tier 3,Supermarket Type2,2009
5964,19.25,Regular,0.034770109,Canned,141.9496,Medium,Tier 2,Supermarket Type1,2002
5965,18.85,Low Fat,0.141862435,Canned,171.0132,Medium,Tier 1,Supermarket Type1,1999
5966,17.7,Low Fat,0.019438042,Frozen Foods,95.541,Medium,Tier 3,Grocery Store,1998
5967,12.857645184135976,Low Fat,0.073012871,Others,67.5142,Medium,Tier 3,Supermarket Type3,1985
5968,17.5,Low Fat,0.026848529,Frozen Foods,264.891,High,Tier 3,Supermarket Type1,1987
5969,10.5,Low Fat,0.019033838,Soft Drinks,185.624,High,Tier 3,Supermarket Type1,1987
5970,16.75,Low Fat,0.032771033,Health and Hygiene,192.3162,Medium,Tier 2,Supermarket Type1,2007
5971,8.935,Low Fat,0.04026424,Frozen Foods,52.6298,Medium,Tier 2,Supermarket Type1,2002
5972,12.857645184135976,Regular,0.074729835,Meat,183.795,Small,Tier 1,Grocery Store,1985
5973,15.35,Low Fat,0.074601506,Snack Foods,90.983,Small,Tier 2,Supermarket Type1,2004
5974,12.857645184135976,Low Fat,0.078576075,Soft Drinks,78.467,Small,Tier 1,Grocery Store,1985
5975,15.85,Low Fat,0.081719458,Breads,178.037,High,Tier 3,Supermarket Type1,1987
5976,6.215,Low Fat,0.012173543,Fruits and Vegetables,36.4848,Medium,Tier 2,Supermarket Type1,2002
5977,12.857645184135976,Low Fat,0.091318935,Snack Foods,230.7352,Medium,Tier 3,Supermarket Type3,1985
5978,9.5,Low Fat,0.085075063,Hard Drinks,189.0872,Small,Tier 2,Supermarket Type1,2004
5979,17.7,Low Fat,0.174644552,Fruits and Vegetables,113.2834,Medium,Tier 1,Supermarket Type1,1999
5980,19.2,Low Fat,0.041395775,Household,129.731,Medium,Tier 3,Supermarket Type2,2009
5981,8.05,Regular,0.164679597,Dairy,112.1518,Small,Tier 1,Supermarket Type1,1997
5982,14.7,Low Fat,0.121012632,Fruits and Vegetables,49.4034,Medium,Tier 3,Grocery Store,1998
5983,11.5,Regular,0.037563325,Snack Foods,109.5254,Small,Tier 2,Supermarket Type1,2004
5984,19.85,Low Fat,0.026115595,Household,49.0376,Medium,Tier 2,Supermarket Type1,2007
5985,20.0,Low Fat,0.05848134,Health and Hygiene,113.3544,Small,Tier 1,Supermarket Type1,1997
5986,8.96,Regular,0.068880971,Fruits and Vegetables,195.3768,High,Tier 3,Supermarket Type1,1987
5987,5.615,Low Fat,0.125964559,Health and Hygiene,124.773,Medium,Tier 1,Supermarket Type1,1999
5988,17.0,Low Fat,0.055746931,Dairy,220.0114,Medium,Tier 2,Supermarket Type1,2007
5989,5.82,Low Fat,0.080804019,Household,171.479,Medium,Tier 2,Supermarket Type1,2002
5990,12.857645184135976,Regular,0.086983591,Fruits and Vegetables,219.8456,Medium,Tier 3,Supermarket Type3,1985
5991,19.1,Low Fat,0.064547828,Fruits and Vegetables,212.8586,Medium,Tier 3,Grocery Store,1998
5992,12.857645184135976,Low Fat,0.075361182,Household,155.6656,Medium,Tier 3,Supermarket Type3,1985
5993,12.857645184135976,Low Fat,0.081651443,Meat,152.5682,Small,Tier 1,Grocery Store,1985
5994,9.695,Low Fat,0.190711254,Health and Hygiene,159.1604,Medium,Tier 3,Grocery Store,1998
5995,20.6,Low Fat,0.023585598,Fruits and Vegetables,94.7778,Medium,Tier 2,Supermarket Type1,2007
5996,9.195,Low Fat,0.115064263,Frozen Foods,58.6246,Medium,Tier 1,Supermarket Type1,1999
5997,10.695,Low Fat,0.057909547,Fruits and Vegetables,60.4536,Medium,Tier 2,Supermarket Type1,2002
5998,15.75,Low Fat,0.054920146,Baking Goods,195.8452,Small,Tier 2,Supermarket Type1,2004
5999,19.6,Low Fat,0.041291169,Household,86.9514,Small,Tier 1,Supermarket Type1,1997
6000,12.857645184135976,Low Fat,0.021273161,Breakfast,229.1326,Medium,Tier 3,Supermarket Type3,1985
6001,17.35,Regular,0.02758789,Canned,86.1856,High,Tier 3,Supermarket Type1,1987
6002,9.3,Low Fat,0.11178154,Frozen Foods,182.3292,Medium,Tier 3,Grocery Store,1998
6003,6.71,Regular,0.02960641,Baking Goods,65.4142,Medium,Tier 1,Supermarket Type1,1999
6004,17.1,Low Fat,0.129140919,Fruits and Vegetables,109.4886,Medium,Tier 2,Supermarket Type1,2007
6005,5.175,Regular,0.029555773,Snack Foods,105.9622,Medium,Tier 2,Supermarket Type1,2002
6006,12.65,Low Fat,0.063146492,Soft Drinks,159.6578,Medium,Tier 3,Supermarket Type2,2009
6007,16.5,Regular,0.066352552,Breakfast,181.2292,Medium,Tier 1,Supermarket Type1,1999
6008,12.857645184135976,Low Fat,0.246678647,Breads,129.7994,Small,Tier 1,Grocery Store,1985
6009,7.725,Low Fat,0.047977607,Canned,249.5092,Medium,Tier 3,Supermarket Type2,2009
6010,7.0,Low Fat,0.151712642,Canned,104.828,Medium,Tier 2,Supermarket Type1,2002
6011,12.1,Low Fat,0.030174246,Canned,76.667,Medium,Tier 1,Supermarket Type1,1999
6012,7.6,Regular,0.238366442,Starchy Foods,171.8448,Medium,Tier 3,Grocery Store,1998
6013,12.85,Low Fat,0.055603753,Fruits and Vegetables,195.6768,Medium,Tier 3,Grocery Store,1998
6014,17.75,Regular,0.029648306,Fruits and Vegetables,142.4838,Small,Tier 2,Supermarket Type1,2004
6015,12.857645184135976,Regular,0.105812357,Fruits and Vegetables,175.0396,Medium,Tier 3,Supermarket Type3,1985
6016,20.25,Low Fat,0.02593166,Household,182.5976,High,Tier 3,Supermarket Type1,1987
6017,12.857645184135976,Low Fat,0.019671473,Snack Foods,214.756,Small,Tier 1,Grocery Store,1985
6018,6.76,Regular,0.028982682,Fruits and Vegetables,79.596,Small,Tier 1,Supermarket Type1,1997
6019,12.857645184135976,Regular,0.019153299,Snack Foods,57.6588,Small,Tier 1,Grocery Store,1985
6020,14.15,Low Fat,0.184254826,Soft Drinks,82.4276,Medium,Tier 3,Supermarket Type2,2009
6021,20.75,Low Fat,0.025169703,Health and Hygiene,150.4734,Medium,Tier 1,Supermarket Type1,1999
6022,7.84,Regular,0.153494979,Canned,48.935,Small,Tier 1,Supermarket Type1,1997
6023,19.6,Low Fat,0.034093203,Soft Drinks,56.6614,Medium,Tier 2,Supermarket Type1,2007
6024,10.5,Low Fat,0.045655118,Household,169.8106,Medium,Tier 3,Grocery Store,1998
6025,5.655,Low Fat,0.142732848,Fruits and Vegetables,167.95,Medium,Tier 3,Grocery Store,1998
6026,12.5,Regular,0.110163385,Fruits and Vegetables,83.6592,Medium,Tier 1,Supermarket Type1,1999
6027,10.195,Low Fat,0.041934387,Snack Foods,44.6428,Small,Tier 2,Supermarket Type1,2004
6028,12.857645184135976,Low Fat,0.028868467,Household,146.3786,Medium,Tier 3,Supermarket Type3,1985
6029,6.135,Regular,0.079312367,Baking Goods,151.7366,Small,Tier 2,Supermarket Type1,2004
6030,9.1,Low Fat,0.174085625,Baking Goods,124.6362,Small,Tier 2,Supermarket Type1,2004
6031,14.6,Low Fat,0.059732844,Others,241.2538,Medium,Tier 3,Supermarket Type2,2009
6032,20.7,Low Fat,0.039245805,Household,151.4366,Small,Tier 1,Supermarket Type1,1997
6033,19.0,Regular,0.097510482,Frozen Foods,48.1718,Medium,Tier 2,Supermarket Type1,2002
6034,9.195,Low Fat,0.114885647,Frozen Foods,59.6246,Small,Tier 1,Supermarket Type1,1997
6035,12.857645184135976,Low Fat,0.072295507,Household,89.7514,Small,Tier 1,Grocery Store,1985
6036,6.425,Low Fat,0.010436256,Canned,115.5808,Small,Tier 2,Supermarket Type1,2004
6037,12.15,Low Fat,0.104257037,Starchy Foods,34.0532,Medium,Tier 3,Grocery Store,1998
6038,17.0,Low Fat,0.126440335,Household,125.2362,Medium,Tier 1,Supermarket Type1,1999
6039,12.857645184135976,Regular,0.0,Starchy Foods,59.8904,Medium,Tier 3,Supermarket Type3,1985
6040,12.857645184135976,Regular,0.120965853,Breakfast,55.8614,Small,Tier 1,Grocery Store,1985
6041,12.857645184135976,Low Fat,0.0,Health and Hygiene,152.0708,Medium,Tier 3,Supermarket Type3,1985
6042,9.0,Regular,0.069031467,Breakfast,55.0614,High,Tier 3,Supermarket Type1,1987
6043,6.215,Regular,0.049823839,Baking Goods,226.6062,Medium,Tier 3,Supermarket Type2,2009
6044,7.475,Low Fat,0.126752975,Household,154.2656,Medium,Tier 3,Grocery Store,1998
6045,11.0,Low Fat,0.1062679,Breads,123.2046,Medium,Tier 3,Supermarket Type2,2009
